time,gx,gy,gz
1.07,-0.006662906201236282,0.00016643219018035385,-0.00222771770974708
1.08,-0.006690708291970304,0.0024812306088120564,0.003385878420145014
1.09,-0.014931585222107803,0.001091415344538241,-0.01574029668295298
1.1,0.012719164758485554,-0.009007607169083153,-0.0005947961184633774
1.11,-0.0057612318161725335,-0.009940961159559322,0.002799804285005513
1.12,0.001928346222896894,-0.0006306070357876383,-0.004563877485128618
1.1300000000000001,0.004831336331866997,0.0006388546861544302,-0.0038346643517190517
1.1400000000000001,0.012096543593131625,9.065902694187266e-05,-0.0036031555265235967
1.1500000000000001,-0.0012311821918850822,0.005408812909199306,-0.00383239978829728
1.16,-0.004315438350227349,-0.0017238137293147191,4.7070222802987704e-05
1.17,0.001384541188564428,0.004503833455238848,0.0010320220641102697
1.18,0.010272642212338296,-0.0011566941386115827,-0.016804114529870396
1.19,-0.0013613802512062701,0.014586871696291729,0.005223042971778305
1.2,-0.007638952652672611,0.0006457098138115733,-0.0023199910747756735
1.21,-0.012326062466522899,0.018725780892205418,0.015463705403748272
1.22,-0.009770379076841803,0.002816092728726915,-0.009533188311189668
1.23,0.006915131979253319,-0.0017094173647057254,-0.006938516070034653
1.24,-0.002564995810454492,-0.007195583810077396,-0.001623271828666089
1.25,-0.004860167279365684,-0.011543108592461548,0.003305803597488284
1.26,-0.005727737785471539,-0.007931538275169254,-0.015606138618972013
1.27,0.0006803668816014546,-0.007036850473311919,-0.006632800416928854
1.28,-0.0019156407501246702,0.0031585601632974133,0.004730561284590747
1.29,-0.0021850571497540197,-0.0042093229684815,-0.00758499157146034
1.3,0.010794591422485914,0.001495416420435981,0.01096021101100982
1.31,0.012304130254893068,0.010255826899013488,-0.0036310687907925784
1.32,-0.012880173383271971,-0.0007024668130788288,-0.007194985610735173
1.33,0.002620741849143661,0.016633253587734435,0.0048819540623161566
1.34,-0.006214896788971138,-0.009406487842713583,0.012860939094595571
1.35,-0.0019860089108887486,-0.0012046683869994226,0.003331170069951172
1.36,0.0024742270810135555,-0.00431450338888783,0.010083435193786069
1.37,-0.0017017593354473547,0.007492052848456063,0.013413082725095709
1.3800000000000001,0.0018436790450210654,-0.017918333042928968,-0.007374869439420627
1.3900000000000001,0.00538376164825534,-0.01154492231342249,0.007507130672476692
1.4000000000000001,0.002356614404322559,-0.0008587745796077023,-0.01218776407442838
1.41,-0.005174690433340988,0.012411021768075946,0.003399220254291079
1.42,-0.0050335968557625906,0.0018067346722984584,-0.0005705431241185537
1.43,-0.011517642372944285,-0.010812379634113871,0.009943601624336499
1.44,-0.006831362380165747,-0.009577332741521841,0.009378012103878728
1.45,0.015696546895188224,0.013383917622759622,0.004558266804275219
1.46,-0.0063360285927619555,-0.0049690783903699265,0.002387423195862547
1.47,-0.009547030499550559,-0.0075437069795981125,0.004066949413775608
1.48,0.002559422894758187,0.011818980485046884,0.0004941669710123645
1.49,-0.0008829180743348788,0.008088776044695926,-0.0004895659288632294
1.5,-0.0015647458947938033,0.010192477146134367,0.011540625378019542
1.51,0.01127236773129672,-0.007600335042126533,0.012503118557425412
1.52,0.004393013404466921,-0.012200845128114885,-0.0011332735816176566
1.53,-0.004239943453627803,0.0010653319149016448,0.0019010912240859572
1.54,-0.0033958073407342397,0.0026810090645893116,0.0006532417981821954
1.55,-0.004020692111245481,0.0029168144296386547,-0.01289358753549756
1.56,0.006997916972642057,0.011825471485112015,-0.0026914846208960512
1.57,-0.0024651810356250995,-0.013870136720065986,0.012797633608384823
1.58,-0.014345228019633205,0.006877560410382126,-0.005998207000254486
1.59,-0.00038655742987475455,-0.008773000353178542,0.01691634769841041
1.6,-0.012296208009023432,0.00684588256688673,0.00937701047671506
1.61,0.017473844814039213,-0.0037996536361710196,0.0032119852043696715
1.62,-0.007725343310777848,-0.006511774367124093,0.004486746287811365
1.6300000000000001,-0.0012949181228618454,-0.004879221655593618,-0.007337653570680204
1.6400000000000001,0.0020656218776090953,-0.011564881606212501,-0.002121830017797617
1.6500000000000001,-0.00230926528543384,0.0003234315186677375,0.011531192882574075
1.6600000000000001,-0.002320243211729541,-0.006181387125283658,-0.004916234713388268
1.67,0.003374618289287017,0.006290385847202227,0.008489054055590394
1.68,0.01220972767037023,0.0051204486482633385,-0.011016321515496467
1.69,0.00614007265453838,0.013505256423222325,-0.009585267299800086
1.7,0.011828111028588342,0.0029306198683286175,0.015211077324690528
1.71,-0.008372952864748016,0.00416542213664059,-9.469716992259358e-05
1.72,0.002538901066042891,0.011200798494622511,-0.0043079990959547275
1.73,0.001241968416466234,-0.0050213015682135705,0.0109019266159917
1.74,0.0028087303334138787,-0.011906065702584262,0.009966572439708034
1.75,0.011009855765084581,0.0016007524730271487,0.0073660365220579085
1.76,-0.0017663131983364324,-0.011381067753715233,-0.004559183355296847
1.77,-0.0032440269324327015,0.01963150938340312,-0.0022953406075014045
1.78,0.004271846379349311,0.011643986336631546,0.00249303058979784
1.79,-0.01422562182052678,0.017311810666412644,0.005555194737177898
1.8,-0.0018948163929774265,0.0004995758133050344,-0.004067868592148297
1.81,-0.0010735815142836238,0.004404588749612783,0.0013658968849655727
1.82,-0.007362868930455403,-0.0036758034556211524,0.0021391304063792488
1.83,0.008456472090852618,0.007063398444694016,0.010294158051002027
1.84,-0.008497922538746273,-0.009724345696408456,0.006035726631480952
1.85,-0.0010869843869103697,-0.02034474551579823,-0.012054413158682326
1.86,0.0023452578025837468,-0.006325684955908534,-0.0017090424678830856
1.87,0.010827612491808948,-0.011643787804938526,-0.007430266959867332
1.8800000000000001,-8.445147904682652e-05,0.011823413889276286,0.004544699364893388
1.8900000000000001,0.007489228753025684,0.01452541964064253,0.007385226804040354
1.9000000000000001,0.005604763178217019,-0.011223432579304887,0.000812447884881956
1.9100000000000001,0.0009876604493531402,0.010333724860169917,-0.0021450162450228002
1.92,-0.008716107266187644,0.007611079868006163,0.0005533583442878651
1.93,-0.011476646887234791,-0.012558213477751011,0.001671354187822036
1.94,0.0008520432113534917,-0.003122140247452945,-0.005120797213735255
1.95,-0.004341574991220908,-0.004641309776996158,-0.009749688806154923
1.96,0.007354088733450334,0.0059839631890176,-0.016401112340442826
1.97,0.00596685214478862,-0.00983023480724011,0.01013745705391107
1.98,-0.0014768879554963984,-0.0007909810052758597,0.003970929949079727
1.99,-0.009261703391530155,-0.005487476031596944,0.0029000880907533795
2.0,0.0040858843968581875,0.003786729467081147,0.010121591103623593
2.0100000000000002,-0.008143595569081202,-0.0017343362535034341,-0.010043744077539335
2.02,-0.00606771138344692,-0.0042819656315231614,-0.013885047006840151
2.0300000000000002,-0.007835325905721236,-0.0017063726050566238,0.003073855332152718
2.04,-0.0011080081755196276,0.016288342662720896,0.0023461710035474425
2.05,0.009361538672564493,-0.0033351970889551135,-0.013850454477382028
2.06,-4.032696178822961e-05,-0.008328041746270297,0.0028761684971237763
2.07,-0.003545749539421566,0.004667468553247722,-0.003201783619196543
2.08,-0.012204919440361953,-0.001148197355383653,-0.006456704477900653
2.09,0.004416996677838744,-0.01132187144693178,-0.002667389666259303
2.1,-0.00624323684742902,0.01785197068161973,-0.01953222856734776
2.11,0.0009401409532647729,-0.0028198315646931833,-0.0047309937871355045
2.12,-0.002833748927333125,-0.0030229556316908094,-0.005634356555873635
2.13,0.006705417756795502,0.0012786828152647797,0.0044568195754891215
2.14,-0.0012578911362284173,0.013840934153670714,-0.0012658410920870884
2.15,-0.0004714108361844129,-0.013437962612151966,0.005110950989431052
2.16,0.0038859771796436768,0.002207886795364318,-0.020396314757893448
2.17,0.016855521458105486,0.01669817729434902,-0.006712785780568385
2.18,0.007107575442868435,0.0010298294459171865,0.004447976412571553
2.19,-0.0007088488507888753,-0.009882671834427837,-0.002470917044585241
2.2,2.5583924922307176e-05,-0.004947174823685221,0.006763684263794938
2.21,-0.004198875682595477,0.001655060238054324,-0.014436823275113787
2.22,-0.007599965628157562,0.010646431325118895,0.005848886717515794
2.23,-0.004422006296530576,-0.0027146867553284855,-0.005113113742280323
2.24,-0.0061771917096955405,0.0066132143794594535,-0.0058895766750613945
2.25,0.005226947070367084,-0.011482950616375113,0.007928376375419615
2.2600000000000002,-0.008569558862951888,-0.011549746956760438,0.009295209039652048
2.27,0.010665684491040354,-0.003862405509479597,0.008277597568698255
2.2800000000000002,0.006016371068950637,0.011504229774986097,0.01630913540038613
2.29,0.00016401383494134774,0.0005509971161101536,0.010134428867546674
2.3000000000000003,2.5488917205465153e-06,0.002318489564532954,-0.006363492669858392
2.31,-0.004458250476916428,0.0022246367645882177,0.0011331050250852036
2.32,0.0021606752907821127,0.008873663860693846,-0.0028815832678794812
2.33,0.008704739705668712,-0.004881765540302832,0.016232718879592524
2.34,-0.00562525169804651,0.005506280867905859,0.008838959637589674
2.35,-0.012267136711349843,-0.0066470613108410405,-0.0015110410937076463
2.36,0.005625746038853951,0.015866181247366083,0.007023278382024017
2.37,0.002594927793950404,-0.006403128834373518,-0.009857587730504838
2.38,-0.008961590411529436,-0.0070591144246289666,0.0020020939011637824
2.39,-0.005867130967312944,0.004397358507904396,-0.007503379940824674
2.4,-0.006872834192401126,0.0006383074514585906,-0.013508737605019257
2.41,-0.0057962581522739915,0.0026148192500874746,0.006276289900238669
2.42,-0.0025894620323295018,0.0018185103639385446,0.007268728761500412
2.43,-0.0021323784342459785,-0.00872313759045951,0.003657701089695889
2.44,-0.0052063492405476815,0.012906871432635874,-0.001463736324532008
2.45,-0.006065310555999425,0.007148337647112875,-0.010130869238771276
2.46,-0.0018302747513550524,0.010871599610136928,-0.009290774965737979
2.47,0.0013415322788764901,-0.0042266471128833945,-0.007754239837910378
2.48,-0.002530372290918757,0.003332188357721371,-0.0018693863337993905
2.49,0.009269336186730414,0.0015789476978775288,0.008609429868839322
2.5,0.004064701715366292,0.009024021009612061,0.008483233688629221
2.5100000000000002,-0.012726766854869566,0.009281985054636952,-0.013188540796903016
2.52,0.004189822123310828,0.0015444064236649186,-0.005545866693735578
2.5300000000000002,0.004844351860684661,-0.012143609054746015,-0.005761288156574711
2.54,-0.00347787974499353,0.014237295096701512,-0.020252665028009965
2.5500000000000003,-0.011961580698425244,0.004447899469521111,0.004528967575599262
2.56,6.453407528908873e-05,-0.004867496331129137,-0.001969278594548173
2.57,-6.166921185795263e-05,0.0032523371061335595,-0.0009051402930478073
2.58,-0.008973169892265558,-0.012088748387620188,0.010766968467005106
2.59,-0.011609753730079485,0.008442824539768353,0.0007064721062748573
2.6,-0.0007004283716275154,-0.011769693954233225,-0.0034458437197281426
2.61,-0.0018646175364065755,-0.0017666759362966607,0.004576620968039547
2.62,-0.003338122922579149,0.0019556355968443984,0.008470974772604497
2.63,-0.0006672858779724909,0.00831071769585675,0.0023717405283938038
2.64,-0.008822210990562553,0.0008523574114749922,0.0055135167895851885
2.65,-0.0034785649029289135,0.005079702988900402,-0.0011645411979430752
2.66,0.004266600244914781,-0.00022533526759642344,-0.0006548619708773017
2.67,-0.0027997606428103103,-0.00025748760755426133,0.0009041656823906277
2.68,-0.013375779774340416,0.0006838180027863786,-0.006024967603461295
2.69,-0.0037815382217885733,-0.001512463366818997,-0.004544492914956806
2.7,-0.008561267708054883,-0.013492561944651484,0.011023037134547789
2.71,0.002137090371693846,-0.006146587949573026,0.01606364876689857
2.72,0.0025506992270434028,0.0019581987288935874,0.01273758331230544
2.73,-0.013270197000688247,-0.0019929680279097512,-0.01058605885414838
2.74,0.0060721037646575115,-0.0012464726574552528,-0.011358860276679782
2.75,-0.008897490410228468,-0.0025868293555097233,-0.009525675455561287
2.7600000000000002,0.012473458323858811,-0.0069087871418545424,0.0010750995350358465
2.77,-0.0003902101160049349,-0.003944795687810351,-0.02246979673886131
2.7800000000000002,-0.009971147988313299,-0.002454653955108758,-0.0047104125329560055
2.79,-0.009135888565541452,4.1145124334795186e-05,0.011256794313288906
2.8000000000000003,0.002784762334298759,0.0031470267557576984,0.007859510645831262
2.81,-0.003130399119187021,-0.0014444023270859128,-0.004072757204588059
2.82,-0.0007732312769451266,-0.008237242045539356,-0.0034668435293651015
2.83,0.012902241861576314,-0.011184656319350266,0.004537933654455233
2.84,-0.0055939525138326025,0.020779497659001795,0.0074821500419535916
2.85,0.00047970286156565295,-0.009038520242116505,-0.004265098141918081
2.86,0.011358755898984425,-0.004149000010115063,-0.0018749281737555012
2.87,0.002164107803731201,0.004136002420111481,-0.004528077828160187
2.88,-0.012852821882864048,0.002886884876525447,-0.01065079553100171
2.89,0.004043112093857095,0.0041669255404925805,-0.0017579499841745138
2.9,-0.009304022862267553,-0.0035417365562574036,-0.002367420321670108
2.91,0.011254460229863721,0.001908464565116378,-0.010085152927909246
2.92,-0.006582940839983823,0.0004907493139269092,0.0051686475011018355
2.93,0.023756076061965316,-0.002497050940330298,0.003866565429007115
2.94,0.011739007906621426,0.0019632779341707193,0.0055657576067606115
2.95,-0.00637290055702383,0.008442924374005654,-0.006144562843714944
2.96,0.0001601104400128839,-0.00017760178748259817,-0.01586860542491718
2.97,0.006029154253067708,-0.00012437722914859678,0.003738649037165193
2.98,0.006269283793813662,0.008545288279007874,-0.005312901717037708
2.99,0.0035386900798095775,0.007690882878550505,-0.007125345065965609
3.0,0.01001727229572888,0.012671491527707867,-0.010056424597147541
3.0100000000000002,-0.0009837515730749561,-0.014049841875836615,-0.0022025802246972304
3.02,-0.002933741348608265,0.007240953465355116,0.012618618376403785
3.0300000000000002,-0.0027749119033968848,0.004812640363217434,-0.004043596170844117
3.04,0.006866985855777018,-0.007085219182026123,-0.008718424353335471
3.0500000000000003,0.002921448322421169,0.002012703343990759,0.005215467208240226
3.06,0.002330269325522051,0.008408973982063988,0.0013824982381702717
3.0700000000000003,0.006361873994057456,-0.0066332713798832,-0.01695441094150566
3.08,-0.01640841926283084,0.0035404994321824573,0.005298770558026293
3.09,0.002480550591001203,0.006970829405848139,0.017027742148012802
3.1,0.0017485511109897258,-0.008568156500251905,-0.020804287419432188
3.11,0.013350464650405642,-0.0011382855395611839,-0.00988564819217699
3.12,-0.012228703858109336,0.002407747013139289,-0.02278821670921285
3.13,0.012457493059014065,-0.006369052044343638,-0.0006024353659266786
3.14,0.0006032730313973265,-0.007033225592748368,0.007923089892890822
3.15,0.00391191624528036,-0.0010803568149021937,0.000844005998370234
3.16,0.013407350300875013,0.0064131177352295355,0.011135965584901356
3.17,0.004486090144044584,0.005149872009536878,0.0066444023226410725
3.18,0.0032029463157004874,-0.006891301833490737,0.013617178588017415
3.19,0.0019383294864185473,0.0052173430809254896,0.009281686144856758
3.2,-0.0038678250799550153,-0.006687518209332068,-0.003223544548876036
3.21,-0.00022791299608314314,-0.012881358383947475,0.0005338116498787187
3.22,-0.005724102128981989,-0.0029371485683778505,-0.006949415323847784
3.23,-0.00035653519540385597,0.008983754972685885,-0.0018452493509443896
3.24,-0.018687445576440774,0.0052476844171309885,0.0004946533761449582
3.25,0.0034323165405403893,-1.25744589855541e-05,-0.0006792585882828315
3.2600000000000002,-0.0009738980302690039,-0.00333364386872846,0.010738028210428883
3.27,-0.0026896298933341144,-0.0031180970889314497,-0.0026413445000546465
3.2800000000000002,0.0017580646715211455,0.0008702792468863693,-0.007456691308458856
3.29,-0.011468511383723526,-0.00854749988676663,-0.006956888279225498
3.3000000000000003,0.015434159972970261,-0.002784858761610378,0.005240802172980247
3.31,-0.0008221396919007974,-0.0017245556908781505,-0.011225107264711999
3.3200000000000003,-0.0011667554637775166,-0.01080859566761198,-0.0016094893612073385
3.33,-0.007723169681063379,-0.0067075860071806,0.010620001963643369
3.34,0.00019157105959409,0.0032840543318910518,0.0023407875659266428
3.35,0.011095679122186244,7.60947195279538e-05,-0.0005968431129500359
3.36,0.008287329675456272,-0.002470094329547064,-0.0002872832291074388
3.37,0.006835502009124449,-0.007291419500303711,-0.008236516737817383
3.38,0.004371191613338173,0.012614798604713736,-0.006857077683476328
3.39,-0.002868340220500878,-0.006703833717434548,-0.0015614533833166178
3.4,-0.011601305336293615,0.0020127424580938997,0.002170184240874345
3.41,-0.0016083101749330803,-0.003902952704590363,0.007585200094416885
3.42,-0.0018869717162694178,0.00029023434110668126,0.0007404849373714781
3.43,0.008390355517369929,0.0036608779355229784,0.010822193406033983
3.44,0.002475123539678562,-0.010962052713663089,0.012841584121676202
3.45,0.012898492223228386,-5.2929953227904034e-05,0.0063621376998576305
3.46,0.009579908320305397,0.009525829191838763,0.009799851264447077
3.47,-0.0036519648760327656,0.014092015147936024,-0.007925708171104755
3.48,-0.014361033572958946,-0.0010401117860410483,-0.0091935914775045
3.49,0.01108460187153185,0.00033344965773527026,0.004143787010321325
3.5,0.010875081785845954,0.017690664228812263,-0.010729678494936378
3.5100000000000002,-0.01092969272721781,0.009079394252793586,-0.0023229747521274664
3.52,0.012073920158620006,-0.004938276554041751,0.006169535242637914
3.5300000000000002,0.003056937364740143,-0.004951867607088984,0.011306983397481655
3.54,0.0012854839850052243,0.0076523956942981496,-0.002033725202304524
3.5500000000000003,0.012918266033978618,-0.008088297040365846,-0.005199554362461523
3.56,0.01075748138584492,0.008701814010710825,0.0025636929720926596
3.5700000000000003,0.005210647615961631,0.0026743997100080667,-0.008588347548191115
3.58,0.0037857365264958643,0.00414176611221658,-0.0013862291863474168
3.59,0.004931154324242873,-0.0020538704278404265,-6.400038621025072e-05
3.6,-0.0032004594710602075,-0.005038598433971279,-0.00022387194136635937
3.61,-0.0004408115978585676,0.011695942646946563,0.0007080277905430545
3.62,-0.007218537236756342,-0.0019738982444277996,-0.006676118844577135
3.63,-0.0026643182059113506,-0.003287480612590894,-0.005815943940947336
3.64,-0.0029330710293514646,-0.0006410965430384734,-0.005976930088260962
3.65,-0.005082442956973317,0.001544177061743543,-0.012960754713560457
3.66,0.001093972021187705,-0.00824660101375559,0.0027346425747688478
3.67,-0.002591846805604618,-0.004518971953655293,0.00715725961353604
3.68,0.004017877762815791,-0.004944256591248463,0.0063704806628282875
3.69,-0.012978564906350123,0.006762242436854787,-0.0020999748836860377
3.7,-0.0009068383528583975,-0.007087700543999115,-0.006488041915711101
3.71,0.0010524131214199655,-0.014046142862064431,0.005954517138901515
3.72,-0.0024850339186950447,-0.01573675650324923,0.005111384178996413
3.73,-0.0013791415984738503,-0.011763041077405738,0.0017393651394903664
3.74,-0.012681968085838859,0.010892305622784891,0.013954490019386184
3.75,0.0028518168373559364,0.00012965279587241326,-0.0002114041709365025
3.7600000000000002,0.005180847860536564,0.004009992694457622,-0.00205511987139911
3.77,0.003948298353630135,0.004291901816970633,-0.003198538648596802
3.7800000000000002,0.008309816475537463,0.00044947134713856264,-0.012487021651846458
3.79,0.0016122368462600158,-0.0005982503732104657,0.00529071971313834
3.8000000000000003,0.0038294494452074967,0.008356211438545126,-0.0008438829372622124
3.81,0.0012487259076548192,0.0011679673145011196,0.004079449930854362
3.8200000000000003,0.0055004057567399536,0.011192779834107314,0.014735024016729922
3.83,-0.012617837089056977,0.00496663956231893,-0.003126014159236938
3.84,-0.0071486477438240876,-0.004942370187848224,-0.01870406973433241
3.85,0.012695197256264728,-0.0039770721909594894,0.0038485629560861792
3.86,-0.019683486576769643,-0.005819718451634236,0.0013348751191414045
3.87,-0.0011214234386027516,0.009740384175605724,-0.005859631007770559
3.88,0.009378199676864546,-0.003240407623564422,0.0031781306849719823
3.89,-0.000746085324334117,-0.00638778237439706,0.006288770560835001
3.9,-0.00324008857160558,0.0025582243290145604,-0.007572879281692379
3.91,0.0010353734145224032,-0.0007773368509800254,-0.0024106548912270595
3.92,-0.0028249614400195724,0.002356548100601311,0.011814029838791424
3.93,0.0002467959420555133,0.015118511231150747,-0.005772977529834921
3.94,-0.005467048292161037,0.007304566447430878,0.0005333580433102818
3.95,0.008869395359645793,0.00021608443441525086,-0.02099528932835108
3.96,0.011386119368525289,-0.011267387073648069,-0.01185476400865036
3.97,-0.0010671225768929804,-0.003999699977669085,0.0012601399786623978
3.98,-0.011091915365529946,0.005688368820362425,0.009823902476684807
3.99,-0.0041907453625071615,-0.00936832831729453,-0.010896237456008007
4.0,-0.0014719092808237139,0.01712776237064283,0.0005965124964839724
4.01,0.0040443110152256646,0.00011533250108438915,-0.003005743272429734
4.0200000000000005,-0.008064105785365424,0.00039078714567587904,0.00762470443993995
4.03,-0.006153298549137206,-0.005333161543663823,-0.009742426442580682
4.04,0.0040854091028704595,0.003973902054205748,0.003440621186939883
4.05,0.0075112706563164626,-0.009264014452177855,-0.005229525495970056
4.0600000000000005,-0.0049727523613654736,0.01731914071281166,0.0017843041986118008
4.07,-0.010665736431607968,0.01053881043721609,0.000551448418467781
4.08,0.02627294561030307,0.007874371561576367,-0.0020142325931409425
